session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T100953_4da63b,357,5950.000,,,0.0000,,
20260309T100953_4da63b,358,5966.667,,,0.0000,,
20260309T100953_4da63b,359,5983.333,,,0.0000,,
20260309T100953_4da63b,360,6000.000,,,0.0000,,
20260309T100953_4da63b,361,6016.667,,,0.0000,,
20260309T100953_4da63b,362,6033.333,,,0.0000,,
20260309T100953_4da63b,363,6050.000,,,0.0000,,
20260309T100953_4da63b,364,6066.667,,,0.0000,,
20260309T100953_4da63b,365,6083.333,,,0.0000,,
20260309T100953_4da63b,366,6100.000,,,0.0000,,
20260309T100953_4da63b,367,6116.667,,,0.0000,,
20260309T100953_4da63b,368,6133.333,,,0.0000,,
20260309T100953_4da63b,369,6150.000,,,0.0000,,
20260309T100953_4da63b,370,6166.667,,,0.0000,,
20260309T100953_4da63b,371,6183.333,,,0.0000,,
20260309T100953_4da63b,372,6200.000,,,0.0000,,
20260309T100953_4da63b,373,6216.667,,,0.0000,,
20260309T100953_4da63b,374,6233.333,,,0.0000,,
20260309T100953_4da63b,375,6250.000,,,0.0000,,
20260309T100953_4da63b,376,6266.667,,,0.0000,,
20260309T100953_4da63b,377,6283.333,,,0.0000,,
20260309T100953_4da63b,378,6300.000,,,0.0000,,
20260309T100953_4da63b,379,6316.667,,,0.0000,,
20260309T100953_4da63b,380,6333.333,,,0.0000,,
20260309T100953_4da63b,381,6350.000,,,0.0000,,
20260309T100953_4da63b,382,6366.667,,,0.0000,,
20260309T100953_4da63b,383,6383.333,,,0.0000,,
20260309T100953_4da63b,384,6400.000,,,0.0000,,
20260309T100953_4da63b,385,6416.667,,,0.0000,,
20260309T100953_4da63b,386,6433.333,,,0.0000,,
20260309T100953_4da63b,387,6450.000,,,0.1377,,
20260309T100953_4da63b,388,6466.667,,,0.1993,,
20260309T100953_4da63b,389,6483.333,-70.1000,0.3137,0.2188,DIAMETER_LOW,CRITICAL
20260309T100953_4da63b,390,6500.000,-42.2500,1.7422,0.3047,DIAMETER_LOW,CRITICAL
20260309T100953_4da63b,391,6516.667,,,0.0000,,
20260309T100953_4da63b,392,6533.333,,,0.0000,,
20260309T100953_4da63b,393,6550.000,,,0.0000,,
20260309T100953_4da63b,394,6566.667,,,0.0000,,
20260309T100953_4da63b,395,6583.333,,,0.0000,,
20260309T100953_4da63b,396,6600.000,,,0.0000,,
20260309T100953_4da63b,397,6616.667,,,0.0000,,
20260309T100953_4da63b,398,6633.333,,,0.0000,,
20260309T100953_4da63b,399,6650.000,,,0.0000,,
20260309T100953_4da63b,400,6666.667,,,0.0000,,
20260309T100953_4da63b,401,6683.333,,,0.0000,,
20260309T100953_4da63b,402,6700.000,,,0.0000,,
20260309T100953_4da63b,403,6716.667,,,0.0000,,
20260309T100953_4da63b,404,6733.333,,,0.0000,,
20260309T100953_4da63b,405,6750.000,,,0.0000,,
20260309T100953_4da63b,406,6766.667,,,0.0000,,
20260309T100953_4da63b,407,6783.333,,,0.0000,,
20260309T100953_4da63b,408,6800.000,,,0.0000,,
20260309T100953_4da63b,409,6816.667,,,0.0000,,
20260309T100953_4da63b,410,6833.333,,,0.0000,,
20260309T100953_4da63b,411,6850.000,,,0.0000,,
20260309T100953_4da63b,412,6866.667,,,0.0000,,
20260309T100953_4da63b,413,6883.333,,,0.0000,,
20260309T100953_4da63b,414,6900.000,,,0.0000,,
20260309T100953_4da63b,415,6916.667,,,0.0000,,
20260309T100953_4da63b,416,6933.333,,,0.0000,,
20260309T100953_4da63b,417,6950.000,,,0.0000,,
20260309T100953_4da63b,418,6966.667,,,0.0000,,
20260309T100953_4da63b,419,6983.333,,,0.0000,,
20260309T100953_4da63b,420,7000.000,,,0.0000,,
20260309T100953_4da63b,421,7016.667,,,0.0000,,
