session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,251,4183.333,,,0.0000,,
20260309T101133_5e64f1,252,4200.000,,,0.0000,,
20260309T101133_5e64f1,253,4216.667,,,0.0000,,
20260309T101133_5e64f1,254,4233.333,,,0.0000,,
20260309T101133_5e64f1,255,4250.000,,,0.0000,,
20260309T101133_5e64f1,256,4266.667,,,0.0000,,
20260309T101133_5e64f1,257,4283.333,,,0.0000,,
20260309T101133_5e64f1,258,4300.000,,,0.0000,,
20260309T101133_5e64f1,259,4316.667,,,0.0000,,
20260309T101133_5e64f1,260,4333.333,,,0.0000,,
20260309T101133_5e64f1,261,4350.000,,,0.0000,,
20260309T101133_5e64f1,262,4366.667,,,0.0000,,
20260309T101133_5e64f1,263,4383.333,,,0.0000,,
20260309T101133_5e64f1,264,4400.000,,,0.0000,,
20260309T101133_5e64f1,265,4416.667,,,0.0000,,
20260309T101133_5e64f1,266,4433.333,,,0.0000,,
20260309T101133_5e64f1,267,4450.000,,,0.0000,,
20260309T101133_5e64f1,268,4466.667,,,0.0000,,
20260309T101133_5e64f1,269,4483.333,,,0.0000,,
20260309T101133_5e64f1,270,4500.000,,,0.0000,,
20260309T101133_5e64f1,271,4516.667,,,0.0000,,
20260309T101133_5e64f1,272,4533.333,,,0.0000,,
20260309T101133_5e64f1,273,4550.000,,,0.0000,,
20260309T101133_5e64f1,274,4566.667,,,0.0000,,
20260309T101133_5e64f1,275,4583.333,,,0.0000,,
20260309T101133_5e64f1,276,4600.000,,,0.0000,,
20260309T101133_5e64f1,277,4616.667,,,0.0000,,
20260309T101133_5e64f1,278,4633.333,,,0.0000,,
20260309T101133_5e64f1,279,4650.000,,,0.0000,,
20260309T101133_5e64f1,280,4666.667,,,0.0000,,
20260309T101133_5e64f1,281,4683.333,,,0.0000,,
20260309T101133_5e64f1,282,4700.000,,,0.0000,,
20260309T101133_5e64f1,283,4716.667,,,0.0000,,
20260309T101133_5e64f1,284,4733.333,,,0.0000,,
20260309T101133_5e64f1,285,4750.000,,,0.0000,,
20260309T101133_5e64f1,286,4766.667,,,0.0000,,
20260309T101133_5e64f1,287,4783.333,,,0.0000,,
20260309T101133_5e64f1,288,4800.000,,,0.0000,,
20260309T101133_5e64f1,289,4816.667,,,0.0000,,
20260309T101133_5e64f1,290,4833.333,,,0.0000,,
20260309T101133_5e64f1,291,4850.000,,,0.0000,,
20260309T101133_5e64f1,292,4866.667,,,0.0000,,
20260309T101133_5e64f1,293,4883.333,,,0.0000,,
20260309T101133_5e64f1,294,4900.000,,,0.0000,,
